problem,treatment,num_tests,dilution,finished,solution_found,first_gen_found,max_gen,max_score,max_actual_score,solved_all_training,overfit_prog_id,replicate_id,seed,directory
smallest,cohort,100,0_00000,False,True,170,169,100,100,True,-1,18,138118,smallest/cohort/100/0_00000/138118/
smallest,cohort,100,0_00000,False,True,70,69,100,100,True,-1,19,138119,smallest/cohort/100/0_00000/138119/
smallest,cohort,100,0_00000,False,True,113,112,94,94,True,-1,20,138120,smallest/cohort/100/0_00000/138120/
smallest,cohort,100,0_00000,False,True,137,136,98,98,True,-1,21,138121,smallest/cohort/100/0_00000/138121/
smallest,cohort,100,0_00000,False,True,143,142,100,100,True,-1,22,138122,smallest/cohort/100/0_00000/138122/
smallest,cohort,100,0_00000,True,False,-1,300,100,100,True,0,23,138123,smallest/cohort/100/0_00000/138123/
smallest,cohort,100,0_00000,False,True,171,170,100,100,True,-1,24,138124,smallest/cohort/100/0_00000/138124/
smallest,cohort,100,0_00000,False,True,76,75,95,95,True,-1,25,138125,smallest/cohort/100/0_00000/138125/
smallest,cohort,100,0_00000,True,False,-1,300,98,98,False,-1,26,138126,smallest/cohort/100/0_00000/138126/
smallest,cohort,100,0_00000,False,True,118,117,94,94,True,-1,27,138127,smallest/cohort/100/0_00000/138127/
smallest,cohort,100,0_00000,True,False,-1,300,100,100,True,0,28,138128,smallest/cohort/100/0_00000/138128/
smallest,cohort,100,0_00000,True,False,-1,300,98,98,False,-1,29,138129,smallest/cohort/100/0_00000/138129/
smallest,cohort,100,0_00000,True,False,-1,300,98,98,False,-1,30,138130,smallest/cohort/100/0_00000/138130/
smallest,cohort,100,0_00000,True,False,-1,300,96,96,False,-1,31,138131,smallest/cohort/100/0_00000/138131/
smallest,cohort,100,0_00000,False,True,177,176,96,96,True,-1,32,138132,smallest/cohort/100/0_00000/138132/
smallest,cohort,100,0_00000,False,True,37,36,100,100,True,-1,33,138133,smallest/cohort/100/0_00000/138133/
smallest,cohort,100,0_00000,False,True,279,278,100,100,True,-1,34,138134,smallest/cohort/100/0_00000/138134/
smallest,cohort,100,0_00000,True,False,-1,300,100,100,True,2,35,138135,smallest/cohort/100/0_00000/138135/
smallest,cohort,100,0_00000,True,False,-1,300,98,98,False,-1,36,138136,smallest/cohort/100/0_00000/138136/
smallest,cohort,100,0_00000,False,True,116,115,97,97,True,-1,37,138137,smallest/cohort/100/0_00000/138137/
smallest,cohort,100,0_00000,True,False,-1,300,100,100,True,1,38,138138,smallest/cohort/100/0_00000/138138/
smallest,cohort,100,0_00000,False,True,105,104,100,100,True,-1,39,138139,smallest/cohort/100/0_00000/138139/
smallest,cohort,100,0_00000,True,False,-1,300,100,100,True,0,40,138140,smallest/cohort/100/0_00000/138140/
smallest,cohort,100,0_00000,True,False,-1,300,95,95,False,-1,41,138141,smallest/cohort/100/0_00000/138141/
smallest,cohort,100,0_00000,False,True,44,43,100,100,True,-1,42,138142,smallest/cohort/100/0_00000/138142/
smallest,cohort,100,0_00000,False,True,54,53,100,100,True,-1,43,138143,smallest/cohort/100/0_00000/138143/
smallest,cohort,100,0_00000,False,True,262,261,100,100,True,-1,44,138144,smallest/cohort/100/0_00000/138144/
smallest,cohort,100,0_00000,False,True,179,178,100,100,True,-1,45,138145,smallest/cohort/100/0_00000/138145/
smallest,cohort,100,0_00000,False,True,190,189,100,100,True,-1,46,138146,smallest/cohort/100/0_00000/138146/
smallest,cohort,100,0_00000,False,True,230,229,100,100,True,-1,47,138147,smallest/cohort/100/0_00000/138147/
smallest,cohort,100,0_00000,False,True,184,183,100,100,True,-1,48,138148,smallest/cohort/100/0_00000/138148/
smallest,cohort,100,0_00000,False,True,248,247,100,100,True,-1,49,138149,smallest/cohort/100/0_00000/138149/
smallest,cohort,100,0_50000,True,False,-1,300,100,100,True,1,0,138200,smallest/cohort/100/0_50000/138200/
smallest,cohort,100,0_50000,False,True,96,95,100,100,True,-1,1,138201,smallest/cohort/100/0_50000/138201/
smallest,cohort,100,0_50000,True,False,-1,300,97,88,False,-1,2,138202,smallest/cohort/100/0_50000/138202/
smallest,cohort,100,0_50000,False,True,121,120,100,96,True,-1,3,138203,smallest/cohort/100/0_50000/138203/
smallest,cohort,100,0_50000,False,True,171,170,99,99,True,-1,4,138204,smallest/cohort/100/0_50000/138204/
smallest,cohort,100,0_50000,False,True,176,175,100,100,True,-1,5,138205,smallest/cohort/100/0_50000/138205/
smallest,cohort,100,0_50000,True,False,-1,300,100,99,False,-1,6,138206,smallest/cohort/100/0_50000/138206/
smallest,cohort,100,0_50000,False,True,202,201,100,100,True,-1,7,138207,smallest/cohort/100/0_50000/138207/
smallest,cohort,100,0_50000,True,False,-1,300,100,100,True,1,8,138208,smallest/cohort/100/0_50000/138208/
smallest,cohort,100,0_50000,True,False,-1,300,100,100,False,-1,9,138209,smallest/cohort/100/0_50000/138209/
smallest,cohort,100,0_50000,False,True,277,276,100,100,True,-1,10,138210,smallest/cohort/100/0_50000/138210/
smallest,cohort,100,0_50000,True,False,-1,300,100,98,False,-1,11,138211,smallest/cohort/100/0_50000/138211/
smallest,cohort,100,0_50000,True,False,-1,300,100,100,True,1,12,138212,smallest/cohort/100/0_50000/138212/
smallest,cohort,100,0_50000,True,False,-1,300,100,99,False,-1,13,138213,smallest/cohort/100/0_50000/138213/
smallest,cohort,100,0_50000,False,True,47,46,98,95,True,-1,14,138214,smallest/cohort/100/0_50000/138214/
smallest,cohort,100,0_50000,False,True,181,180,100,100,True,-1,15,138215,smallest/cohort/100/0_50000/138215/
smallest,cohort,100,0_50000,True,False,-1,300,99,99,False,-1,16,138216,smallest/cohort/100/0_50000/138216/
smallest,cohort,100,0_50000,False,True,63,62,98,92,True,-1,17,138217,smallest/cohort/100/0_50000/138217/
smallest,cohort,100,0_50000,True,False,-1,300,100,100,True,3,18,138218,smallest/cohort/100/0_50000/138218/
smallest,cohort,100,0_50000,True,False,-1,300,100,98,False,-1,19,138219,smallest/cohort/100/0_50000/138219/
smallest,cohort,100,0_50000,True,False,-1,300,96,93,False,-1,20,138220,smallest/cohort/100/0_50000/138220/
smallest,cohort,100,0_50000,False,True,166,165,100,100,True,-1,21,138221,smallest/cohort/100/0_50000/138221/
smallest,cohort,100,0_50000,False,True,148,147,100,100,True,-1,22,138222,smallest/cohort/100/0_50000/138222/
smallest,cohort,100,0_50000,False,True,115,114,100,100,True,-1,23,138223,smallest/cohort/100/0_50000/138223/
smallest,cohort,100,0_50000,True,False,-1,300,100,96,False,-1,24,138224,smallest/cohort/100/0_50000/138224/
smallest,cohort,100,0_50000,False,True,45,44,100,100,True,-1,25,138225,smallest/cohort/100/0_50000/138225/
smallest,cohort,100,0_50000,False,True,141,140,100,100,True,-1,26,138226,smallest/cohort/100/0_50000/138226/
smallest,cohort,100,0_50000,False,True,195,194,100,100,True,-1,27,138227,smallest/cohort/100/0_50000/138227/
smallest,cohort,100,0_50000,False,True,138,137,100,95,True,-1,28,138228,smallest/cohort/100/0_50000/138228/
smallest,cohort,100,0_50000,False,True,165,164,100,100,True,-1,29,138229,smallest/cohort/100/0_50000/138229/
smallest,cohort,100,0_50000,True,False,-1,300,100,99,False,-1,30,138230,smallest/cohort/100/0_50000/138230/
smallest,cohort,100,0_50000,True,False,-1,300,100,100,True,552,31,138231,smallest/cohort/100/0_50000/138231/
smallest,cohort,100,0_50000,False,True,292,291,100,97,True,-1,32,138232,smallest/cohort/100/0_50000/138232/
smallest,cohort,100,0_50000,True,False,-1,300,100,98,False,-1,33,138233,smallest/cohort/100/0_50000/138233/
smallest,cohort,100,0_50000,True,False,-1,300,100,100,False,-1,34,138234,smallest/cohort/100/0_50000/138234/
smallest,cohort,100,0_50000,True,False,-1,300,96,93,False,-1,35,138235,smallest/cohort/100/0_50000/138235/
smallest,cohort,100,0_50000,False,True,70,69,100,100,True,-1,36,138236,smallest/cohort/100/0_50000/138236/
smallest,cohort,100,0_50000,True,False,-1,300,100,100,True,18,37,138237,smallest/cohort/100/0_50000/138237/
smallest,cohort,100,0_50000,False,True,200,199,100,100,True,-1,38,138238,smallest/cohort/100/0_50000/138238/
smallest,cohort,100,0_50000,False,True,119,118,100,100,True,-1,39,138239,smallest/cohort/100/0_50000/138239/
smallest,cohort,100,0_50000,True,False,-1,300,100,97,False,-1,40,138240,smallest/cohort/100/0_50000/138240/
smallest,cohort,100,0_50000,True,False,-1,300,100,97,False,-1,41,138241,smallest/cohort/100/0_50000/138241/
smallest,cohort,100,0_50000,True,False,-1,300,100,98,False,-1,42,138242,smallest/cohort/100/0_50000/138242/
smallest,cohort,100,0_50000,True,False,-1,300,99,99,False,-1,43,138243,smallest/cohort/100/0_50000/138243/
smallest,cohort,100,0_50000,False,True,126,125,98,98,True,-1,44,138244,smallest/cohort/100/0_50000/138244/
smallest,cohort,100,0_50000,True,False,-1,300,97,90,False,-1,45,138245,smallest/cohort/100/0_50000/138245/
smallest,cohort,100,0_50000,False,True,292,291,100,100,True,-1,46,138246,smallest/cohort/100/0_50000/138246/
smallest,cohort,100,0_50000,True,False,-1,300,96,91,False,-1,47,138247,smallest/cohort/100/0_50000/138247/
smallest,cohort,100,0_50000,False,True,177,176,100,100,True,-1,48,138248,smallest/cohort/100/0_50000/138248/
smallest,cohort,100,0_50000,True,False,-1,300,100,100,True,0,49,138249,smallest/cohort/100/0_50000/138249/
smallest,cohort,100,0_75000,True,False,-1,300,100,94,False,-1,0,138300,smallest/cohort/100/0_75000/138300/
smallest,cohort,100,0_75000,True,False,-1,300,100,98,False,-1,1,138301,smallest/cohort/100/0_75000/138301/
smallest,cohort,100,0_75000,False,True,74,73,100,100,True,-1,2,138302,smallest/cohort/100/0_75000/138302/
smallest,cohort,100,0_75000,True,False,-1,300,100,100,True,2,3,138303,smallest/cohort/100/0_75000/138303/
smallest,cohort,100,0_75000,True,False,-1,300,100,95,False,-1,4,138304,smallest/cohort/100/0_75000/138304/
smallest,cohort,100,0_75000,True,False,-1,300,100,96,False,-1,5,138305,smallest/cohort/100/0_75000/138305/
smallest,cohort,100,0_75000,True,False,-1,300,99,87,False,-1,6,138306,smallest/cohort/100/0_75000/138306/
smallest,cohort,100,0_75000,True,False,-1,300,100,91,False,-1,7,138307,smallest/cohort/100/0_75000/138307/
smallest,cohort,100,0_75000,True,False,-1,300,100,100,True,21,8,138308,smallest/cohort/100/0_75000/138308/
smallest,cohort,100,0_75000,False,True,85,84,99,89,True,-1,9,138309,smallest/cohort/100/0_75000/138309/
smallest,cohort,100,0_75000,True,False,-1,300,97,78,False,-1,10,138310,smallest/cohort/100/0_75000/138310/
smallest,cohort,100,0_75000,True,False,-1,300,100,86,False,-1,11,138311,smallest/cohort/100/0_75000/138311/
smallest,cohort,100,0_75000,True,False,-1,300,100,98,False,-1,12,138312,smallest/cohort/100/0_75000/138312/
smallest,cohort,100,0_75000,True,False,-1,300,100,98,False,-1,13,138313,smallest/cohort/100/0_75000/138313/
smallest,cohort,100,0_75000,True,False,-1,300,99,91,False,-1,14,138314,smallest/cohort/100/0_75000/138314/
smallest,cohort,100,0_75000,True,False,-1,300,100,94,False,-1,15,138315,smallest/cohort/100/0_75000/138315/
smallest,cohort,100,0_75000,True,False,-1,300,100,94,False,-1,16,138316,smallest/cohort/100/0_75000/138316/
smallest,cohort,100,0_75000,True,False,-1,300,100,85,False,-1,17,138317,smallest/cohort/100/0_75000/138317/
smallest,cohort,100,0_75000,True,False,-1,300,100,97,False,-1,18,138318,smallest/cohort/100/0_75000/138318/
smallest,cohort,100,0_75000,True,False,-1,300,100,89,False,-1,19,138319,smallest/cohort/100/0_75000/138319/
smallest,cohort,100,0_75000,True,False,-1,300,100,86,False,-1,20,138320,smallest/cohort/100/0_75000/138320/
smallest,cohort,100,0_75000,True,False,-1,300,100,98,False,-1,21,138321,smallest/cohort/100/0_75000/138321/
smallest,cohort,100,0_75000,False,True,202,201,100,98,True,-1,22,138322,smallest/cohort/100/0_75000/138322/
smallest,cohort,100,0_75000,True,False,-1,300,99,87,False,-1,23,138323,smallest/cohort/100/0_75000/138323/
smallest,cohort,100,0_75000,False,True,170,169,100,100,True,-1,24,138324,smallest/cohort/100/0_75000/138324/
smallest,cohort,100,0_75000,True,False,-1,300,99,89,False,-1,25,138325,smallest/cohort/100/0_75000/138325/
smallest,cohort,100,0_75000,True,False,-1,300,100,97,False,-1,26,138326,smallest/cohort/100/0_75000/138326/
smallest,cohort,100,0_75000,True,False,-1,300,100,90,False,-1,27,138327,smallest/cohort/100/0_75000/138327/
smallest,cohort,100,0_75000,False,True,29,28,96,85,True,-1,28,138328,smallest/cohort/100/0_75000/138328/
smallest,cohort,100,0_75000,False,True,76,75,95,86,True,-1,29,138329,smallest/cohort/100/0_75000/138329/
smallest,cohort,100,0_75000,True,False,-1,300,95,86,False,-1,30,138330,smallest/cohort/100/0_75000/138330/
smallest,cohort,100,0_75000,True,False,-1,300,99,80,False,-1,31,138331,smallest/cohort/100/0_75000/138331/
smallest,cohort,100,0_75000,True,False,-1,300,99,89,False,-1,32,138332,smallest/cohort/100/0_75000/138332/
smallest,cohort,100,0_75000,True,False,-1,300,98,80,False,-1,33,138333,smallest/cohort/100/0_75000/138333/
smallest,cohort,100,0_75000,False,True,213,212,100,100,True,-1,34,138334,smallest/cohort/100/0_75000/138334/
smallest,cohort,100,0_75000,True,False,-1,300,100,93,False,-1,35,138335,smallest/cohort/100/0_75000/138335/
smallest,cohort,100,0_75000,True,False,-1,300,99,88,False,-1,36,138336,smallest/cohort/100/0_75000/138336/
smallest,cohort,100,0_75000,True,False,-1,300,100,93,False,-1,37,138337,smallest/cohort/100/0_75000/138337/
smallest,cohort,100,0_75000,True,False,-1,300,100,99,False,-1,38,138338,smallest/cohort/100/0_75000/138338/
smallest,cohort,100,0_75000,False,True,111,110,100,97,True,-1,39,138339,smallest/cohort/100/0_75000/138339/
smallest,cohort,100,0_75000,False,True,88,87,100,100,True,-1,40,138340,smallest/cohort/100/0_75000/138340/
smallest,cohort,100,0_75000,True,False,-1,300,99,92,False,-1,41,138341,smallest/cohort/100/0_75000/138341/
smallest,cohort,100,0_75000,True,False,-1,300,100,90,False,-1,42,138342,smallest/cohort/100/0_75000/138342/
smallest,cohort,100,0_75000,True,False,-1,300,100,95,False,-1,43,138343,smallest/cohort/100/0_75000/138343/
smallest,cohort,100,0_75000,True,False,-1,300,100,95,False,-1,44,138344,smallest/cohort/100/0_75000/138344/
smallest,cohort,100,0_75000,True,False,-1,300,99,88,False,-1,45,138345,smallest/cohort/100/0_75000/138345/
smallest,cohort,100,0_75000,False,True,113,112,100,99,True,-1,46,138346,smallest/cohort/100/0_75000/138346/
smallest,cohort,100,0_75000,True,False,-1,300,99,85,False,-1,47,138347,smallest/cohort/100/0_75000/138347/
smallest,cohort,100,0_75000,False,True,162,161,100,100,True,-1,48,138348,smallest/cohort/100/0_75000/138348/
smallest,cohort,100,0_75000,True,False,-1,300,100,94,False,-1,49,138349,smallest/cohort/100/0_75000/138349/
smallest,cohort,100,0_90000,True,False,-1,300,100,89,False,-1,0,138400,smallest/cohort/100/0_90000/138400/
smallest,cohort,100,0_90000,True,False,-1,300,100,81,False,-1,1,138401,smallest/cohort/100/0_90000/138401/
smallest,cohort,100,0_90000,True,False,-1,300,100,82,False,-1,2,138402,smallest/cohort/100/0_90000/138402/
smallest,cohort,100,0_90000,True,False,-1,300,100,77,False,-1,3,138403,smallest/cohort/100/0_90000/138403/
smallest,cohort,100,0_90000,True,False,-1,300,100,95,False,-1,4,138404,smallest/cohort/100/0_90000/138404/
smallest,cohort,100,0_90000,True,False,-1,300,99,69,False,-1,5,138405,smallest/cohort/100/0_90000/138405/
smallest,cohort,100,0_90000,True,False,-1,300,100,76,False,-1,6,138406,smallest/cohort/100/0_90000/138406/
smallest,cohort,100,0_90000,True,False,-1,300,100,69,False,-1,7,138407,smallest/cohort/100/0_90000/138407/
smallest,cohort,100,0_90000,True,False,-1,300,100,82,False,-1,8,138408,smallest/cohort/100/0_90000/138408/
smallest,cohort,100,0_90000,True,False,-1,300,100,76,False,-1,9,138409,smallest/cohort/100/0_90000/138409/
smallest,cohort,100,0_90000,True,False,-1,300,100,72,False,-1,10,138410,smallest/cohort/100/0_90000/138410/
smallest,cohort,100,0_90000,True,False,-1,300,100,77,False,-1,11,138411,smallest/cohort/100/0_90000/138411/
smallest,cohort,100,0_90000,True,False,-1,300,100,69,False,-1,12,138412,smallest/cohort/100/0_90000/138412/
smallest,cohort,100,0_90000,True,False,-1,300,100,79,False,-1,13,138413,smallest/cohort/100/0_90000/138413/
smallest,cohort,100,0_90000,True,False,-1,300,100,76,False,-1,14,138414,smallest/cohort/100/0_90000/138414/
smallest,cohort,100,0_90000,True,False,-1,300,100,74,False,-1,15,138415,smallest/cohort/100/0_90000/138415/
smallest,cohort,100,0_90000,True,False,-1,300,100,73,False,-1,16,138416,smallest/cohort/100/0_90000/138416/
smallest,cohort,100,0_90000,True,False,-1,300,100,84,False,-1,17,138417,smallest/cohort/100/0_90000/138417/
smallest,cohort,100,0_90000,True,False,-1,300,100,82,False,-1,18,138418,smallest/cohort/100/0_90000/138418/
smallest,cohort,100,0_90000,True,False,-1,300,100,71,False,-1,19,138419,smallest/cohort/100/0_90000/138419/
smallest,cohort,100,0_90000,True,False,-1,300,100,80,False,-1,20,138420,smallest/cohort/100/0_90000/138420/
smallest,cohort,100,0_90000,True,False,-1,300,100,79,False,-1,21,138421,smallest/cohort/100/0_90000/138421/
smallest,cohort,100,0_90000,True,False,-1,300,100,75,False,-1,22,138422,smallest/cohort/100/0_90000/138422/
smallest,cohort,100,0_90000,True,False,-1,300,100,96,False,-1,23,138423,smallest/cohort/100/0_90000/138423/
smallest,cohort,100,0_90000,True,False,-1,300,100,86,False,-1,24,138424,smallest/cohort/100/0_90000/138424/
smallest,cohort,100,0_90000,True,False,-1,300,100,68,False,-1,25,138425,smallest/cohort/100/0_90000/138425/
smallest,cohort,100,0_90000,True,False,-1,300,100,78,False,-1,26,138426,smallest/cohort/100/0_90000/138426/
smallest,cohort,100,0_90000,True,False,-1,300,100,76,False,-1,27,138427,smallest/cohort/100/0_90000/138427/
smallest,cohort,100,0_90000,True,False,-1,300,100,88,False,-1,28,138428,smallest/cohort/100/0_90000/138428/
smallest,cohort,100,0_90000,True,False,-1,300,100,78,False,-1,29,138429,smallest/cohort/100/0_90000/138429/
smallest,cohort,100,0_90000,True,False,-1,300,100,72,False,-1,30,138430,smallest/cohort/100/0_90000/138430/
smallest,cohort,100,0_90000,True,False,-1,300,99,73,False,-1,31,138431,smallest/cohort/100/0_90000/138431/
smallest,cohort,100,0_90000,True,False,-1,300,98,75,False,-1,32,138432,smallest/cohort/100/0_90000/138432/
smallest,cohort,100,0_90000,True,False,-1,300,100,64,False,-1,33,138433,smallest/cohort/100/0_90000/138433/
smallest,cohort,100,0_90000,True,False,-1,300,100,77,False,-1,34,138434,smallest/cohort/100/0_90000/138434/
smallest,cohort,100,0_90000,True,False,-1,300,100,71,False,-1,35,138435,smallest/cohort/100/0_90000/138435/
smallest,cohort,100,0_90000,True,False,-1,300,100,79,False,-1,36,138436,smallest/cohort/100/0_90000/138436/
smallest,cohort,100,0_90000,True,False,-1,300,100,81,False,-1,37,138437,smallest/cohort/100/0_90000/138437/
smallest,cohort,100,0_90000,True,False,-1,300,100,72,False,-1,38,138438,smallest/cohort/100/0_90000/138438/
smallest,cohort,100,0_90000,True,False,-1,300,100,87,False,-1,39,138439,smallest/cohort/100/0_90000/138439/
smallest,cohort,100,0_90000,True,False,-1,300,100,77,False,-1,40,138440,smallest/cohort/100/0_90000/138440/
smallest,cohort,100,0_90000,True,False,-1,300,100,76,False,-1,41,138441,smallest/cohort/100/0_90000/138441/
smallest,cohort,100,0_90000,True,False,-1,300,100,86,False,-1,42,138442,smallest/cohort/100/0_90000/138442/
smallest,cohort,100,0_90000,True,False,-1,300,100,93,False,-1,43,138443,smallest/cohort/100/0_90000/138443/
smallest,cohort,100,0_90000,True,False,-1,300,100,75,False,-1,44,138444,smallest/cohort/100/0_90000/138444/
smallest,cohort,100,0_90000,True,False,-1,300,99,73,False,-1,45,138445,smallest/cohort/100/0_90000/138445/
smallest,cohort,100,0_90000,True,False,-1,300,100,75,False,-1,46,138446,smallest/cohort/100/0_90000/138446/
smallest,cohort,100,0_90000,True,False,-1,300,99,76,False,-1,47,138447,smallest/cohort/100/0_90000/138447/
smallest,cohort,100,0_90000,True,False,-1,300,100,86,False,-1,48,138448,smallest/cohort/100/0_90000/138448/
smallest,cohort,100,0_90000,True,False,-1,300,100,72,False,-1,49,138449,smallest/cohort/100/0_90000/138449/
smallest,cohort,100,0_95000,True,False,-1,300,99,68,False,-1,0,138500,smallest/cohort/100/0_95000/138500/
smallest,cohort,100,0_95000,True,False,-1,300,100,80,False,-1,1,138501,smallest/cohort/100/0_95000/138501/
smallest,cohort,100,0_95000,True,False,-1,300,100,76,False,-1,2,138502,smallest/cohort/100/0_95000/138502/
smallest,cohort,100,0_95000,True,False,-1,300,100,82,False,-1,3,138503,smallest/cohort/100/0_95000/138503/
smallest,cohort,100,0_95000,True,False,-1,300,100,68,False,-1,4,138504,smallest/cohort/100/0_95000/138504/
smallest,cohort,100,0_95000,True,False,-1,300,100,86,False,-1,5,138505,smallest/cohort/100/0_95000/138505/
smallest,cohort,100,0_95000,True,False,-1,300,100,69,False,-1,6,138506,smallest/cohort/100/0_95000/138506/
smallest,cohort,100,0_95000,True,False,-1,300,100,78,False,-1,7,138507,smallest/cohort/100/0_95000/138507/
smallest,cohort,100,0_95000,True,False,-1,300,100,71,False,-1,8,138508,smallest/cohort/100/0_95000/138508/
smallest,cohort,100,0_95000,True,False,-1,300,100,75,False,-1,9,138509,smallest/cohort/100/0_95000/138509/
smallest,cohort,100,0_95000,True,False,-1,300,100,73,False,-1,10,138510,smallest/cohort/100/0_95000/138510/
smallest,cohort,100,0_95000,True,False,-1,300,98,41,False,-1,11,138511,smallest/cohort/100/0_95000/138511/
smallest,cohort,100,0_95000,True,False,-1,300,100,78,False,-1,12,138512,smallest/cohort/100/0_95000/138512/
smallest,cohort,100,0_95000,True,False,-1,300,100,76,False,-1,13,138513,smallest/cohort/100/0_95000/138513/
smallest,cohort,100,0_95000,True,False,-1,300,100,69,False,-1,14,138514,smallest/cohort/100/0_95000/138514/
smallest,cohort,100,0_95000,True,False,-1,300,100,76,False,-1,15,138515,smallest/cohort/100/0_95000/138515/
smallest,cohort,100,0_95000,True,False,-1,300,100,71,False,-1,16,138516,smallest/cohort/100/0_95000/138516/
smallest,cohort,100,0_95000,True,False,-1,300,100,72,False,-1,17,138517,smallest/cohort/100/0_95000/138517/
smallest,cohort,100,0_95000,True,False,-1,300,100,86,False,-1,18,138518,smallest/cohort/100/0_95000/138518/
smallest,cohort,100,0_95000,True,False,-1,300,99,68,False,-1,19,138519,smallest/cohort/100/0_95000/138519/
smallest,cohort,100,0_95000,True,False,-1,300,100,71,False,-1,20,138520,smallest/cohort/100/0_95000/138520/
smallest,cohort,100,0_95000,True,False,-1,300,100,79,False,-1,21,138521,smallest/cohort/100/0_95000/138521/
smallest,cohort,100,0_95000,True,False,-1,300,100,87,False,-1,22,138522,smallest/cohort/100/0_95000/138522/
smallest,cohort,100,0_95000,True,False,-1,300,100,79,False,-1,23,138523,smallest/cohort/100/0_95000/138523/
smallest,cohort,100,0_95000,True,False,-1,300,100,77,False,-1,24,138524,smallest/cohort/100/0_95000/138524/
smallest,cohort,100,0_95000,True,False,-1,300,100,73,False,-1,25,138525,smallest/cohort/100/0_95000/138525/
smallest,cohort,100,0_95000,True,False,-1,300,100,72,False,-1,26,138526,smallest/cohort/100/0_95000/138526/
smallest,cohort,100,0_95000,True,False,-1,300,100,70,False,-1,27,138527,smallest/cohort/100/0_95000/138527/
smallest,cohort,100,0_95000,True,False,-1,300,100,79,False,-1,28,138528,smallest/cohort/100/0_95000/138528/
smallest,cohort,100,0_95000,True,False,-1,300,100,69,False,-1,29,138529,smallest/cohort/100/0_95000/138529/
smallest,cohort,100,0_95000,True,False,-1,300,100,71,False,-1,30,138530,smallest/cohort/100/0_95000/138530/
smallest,cohort,100,0_95000,True,False,-1,300,100,76,False,-1,31,138531,smallest/cohort/100/0_95000/138531/
smallest,cohort,100,0_95000,True,False,-1,300,100,81,False,-1,32,138532,smallest/cohort/100/0_95000/138532/
smallest,cohort,100,0_95000,True,False,-1,300,100,82,False,-1,33,138533,smallest/cohort/100/0_95000/138533/
smallest,cohort,100,0_95000,True,False,-1,300,100,69,False,-1,34,138534,smallest/cohort/100/0_95000/138534/
smallest,cohort,100,0_95000,True,False,-1,300,99,78,False,-1,35,138535,smallest/cohort/100/0_95000/138535/
smallest,cohort,100,0_95000,True,False,-1,300,100,61,False,-1,36,138536,smallest/cohort/100/0_95000/138536/
smallest,cohort,100,0_95000,True,False,-1,300,100,82,False,-1,37,138537,smallest/cohort/100/0_95000/138537/
smallest,cohort,100,0_95000,True,False,-1,300,100,71,False,-1,38,138538,smallest/cohort/100/0_95000/138538/
smallest,cohort,100,0_95000,True,False,-1,300,100,70,False,-1,39,138539,smallest/cohort/100/0_95000/138539/
smallest,cohort,100,0_95000,True,False,-1,300,100,69,False,-1,40,138540,smallest/cohort/100/0_95000/138540/
smallest,cohort,100,0_95000,True,False,-1,300,100,57,False,-1,41,138541,smallest/cohort/100/0_95000/138541/
smallest,cohort,100,0_95000,True,False,-1,300,100,79,False,-1,42,138542,smallest/cohort/100/0_95000/138542/
smallest,cohort,100,0_95000,True,False,-1,300,100,76,False,-1,43,138543,smallest/cohort/100/0_95000/138543/
